name,mean,std,amin,amax
Bounce Token,341.29578125000006,16.757043448819307,320.2,388.21
Bread,0.06728975000000001,0.0013283700224962416,0.06542,0.068562
Burst,0.0027194336363636365,0.000707606378974536,0.00150065,0.00362534
BuySell,2.151406249999999,0.02966835115420859,2.08,2.19
Bytecoin,0.00013803755208333335,4.243509456848448e-06,0.00012863,0.00014956
Bytom,0.05514465625,0.0024101924271035953,0.051503999999999994,0.059507000000000004
CIPHER,0.13878766666666667,9.146766277397359e-05,0.138702,0.13888399999999998
CNNS,0.0031624721875000007,0.00018046275671639814,0.00282544,0.00356813
COCOS BCX,0.00026644229166666655,3.594776600087693e-06,0.0002539,0.0002731
COTI,0.029019921614583357,0.0014451929213783502,0.02636953,0.03157052
CRDT,0.14643919791666662,0.0026733336821899057,0.143716,0.153342
CRYPTO20,0.630982927083333,0.02116220203050707,0.600855,0.681763
Cardano,0.093658734375,0.002814346975349761,0.088651,0.099594
Carry,0.0015586130729166661,4.877597183785932e-05,0.00147009,0.00179088
Cartesi,0.029297522812500018,0.0008534002615741723,0.02784368,0.03115901
CashBet Coin,0.03141720223958331,0.0033982131782310685,0.02680037,0.04001165
Celer Network,0.003690100052083331,0.000170380531126382,0.00339435,0.00402243
Celsius Network,1.3924479166666643,0.014353334648515627,1.36,1.43
Centaur,0.005724019545454546,6.121601534461628e-05,0.00557288,0.005875399999999999
CertiK,0.7796913697916669,0.04402820796882724,0.695579,0.8657879999999999
ChainX,2.412656250000001,0.024680716395196242,2.35,2.47
Chainlink,10.801406249999992,0.4661085435936518,10.16,11.61
Cherry,2.776302083333336,0.07282894249367472,2.66,2.88
Chiliz,0.009412392031250001,0.00014944580804400367,0.00891887,0.00969472
Chimpion,0.7555227447916665,0.07489393285175097,0.5466310000000001,0.964641
Chromia,0.022634756666666672,0.001450116413620526,0.02062047,0.02513409
Cindicator,0.007944037760416661,0.0003605939527006473,0.00733065,0.00872519
Civic,0.024908649322916657,0.0006227301307345539,0.02383772,0.02638933
CoinHe Token,0.07285053125,0.0010074225674387136,0.070637,0.074929
CoinMetro,0.03867202848958332,0.002054637106700023,0.03538909,0.04268379
Compound,89.79062500000003,4.431486888970821,81.58,97.88
Constellation,0.01021524302083333,0.00017171532409803649,0.00992566,0.01064628
Content Value Network,0.014164923802083347,0.001004742424725653,0.01260214,0.01604971
Contentos,0.005896072864583332,0.00022793441634279615,0.00551855,0.00653785
Cosmos,4.5809375,0.14840568514110025,4.33,4.85
Covesting,0.5054829843750003,0.027322975492123952,0.460901,0.555108
Cream,47.49489583333334,2.2779013464297124,42.59,52.91
Crypterium,0.22105092187499997,0.005148385937190644,0.21029899999999999,0.23019
Crypto.com Coin,0.08068818229166667,0.0027571741287085597,0.07384299999999999,0.085668
Curve DAO Token,0.3723842187499998,0.022964316332107753,0.344525,0.420914
CyberMiles,0.007079948645833326,0.00031298528504165613,0.00656134,0.00774922
DAOstack,0.12183048901098895,0.009788674333204461,0.101924,0.145781
DFI.money,1259.5584895833335,58.51419616814425,1174.93,1376.51
DIA,1.0537869843749987,0.053962173063090264,0.974325,1.15
DMM: Governance,0.17026187500000003,0.005013440394741215,0.16332,0.178471
DMarket,0.13425188020833337,0.001023966413483037,0.131972,0.13630899999999999
DOS Network,0.048008751614583324,0.0019909453838525422,0.04445781,0.050849
DUSK Network,0.04829380114583332,0.002570215074737337,0.04428788,0.053398
DXDao,121.53906249999999,3.0643961434223965,116.88,127.23
DaTa eXchange Token,0.03536327713541664,0.0010451270562523035,0.03351235,0.03746752
Dai,1.0085416666666644,0.003538617669193243,1.0,1.01
Darico Ecosystem Coin,0.30661700000000097,0.0,0.30661700000000003,0.30661700000000003
Darwinia Network Native Token,0.033065350156249985,0.0015094270045110175,0.03039781,0.03567508
Dash,65.49015624999997,1.7104815391803776,63.28,69.29
DeFiPulse Index,62.26270833333333,2.0298167349079472,58.53,66.01
Decentraland,0.06382001562499998,0.001673346314965015,0.060348,0.067596
Decred,11.9534375,0.24857848476689165,11.66,12.48
DefiDollar,0.9981871458333327,0.00781086100794438,0.967577,1.02
DefiDollar DAO,2.26375,0.12923472019246954,2.14,2.55
Dego Finance,1.1544270833333317,0.018970489505460555,1.05,1.19
Dent,0.00017586093749999995,4.374341554789532e-06,0.00016925,0.00018765
Dero,0.5625290312500003,0.022169747107146434,0.534794,0.614279
DexTools,0.07017641145833334,0.00389141138643896,0.064712,0.077934
Dify.Finance,445.4892187499999,7.680979493743695,433.79,461.09
DigiByte,0.01974700192708333,0.000506334978286688,0.01869397,0.02068703
DigitalNote,0.0009875048214285714,6.916979090985439e-05,0.00084491,0.00120758
Digitex Futures Exchange,0.03537709760416666,0.0034101116592559293,0.02775638,0.04084029
Digix Gold,59.990989583333295,0.888862771224515,57.84,61.54
DigixDAO,73.94588541666666,1.2735234741291521,71.71,76.54
Divi,0.03498858458333333,0.0009526401420933073,0.033210500000000004,0.03687755
Dock,0.008687235000000001,0.0001707291194532809,0.00823887,0.00917785
Dogecoin,0.002527231666666667,2.8979627079887313e-05,0.00246575,0.00259182
Dragonchain,0.03598502442708335,0.0011704246895720652,0.03399744,0.03797336
DuckDaoDime,3.52,,3.52,3.52
Dune,0.0176262703125,0.0011682661844801881,0.01593434,0.01903789
Dynamic,0.5460157135416669,0.021520729005982165,0.47895299999999996,0.60036
EOS,2.408958333333333,0.07332034233655174,2.28,2.53
EOSDT,0.9979508281250001,0.009366292126313262,0.978133,1.03
EUNO,0.0009355151041666657,4.907732772191429e-05,0.00080229,0.00096505
EasyFi,8.592500000000001,0.07588368291888176,8.49,8.65
Edgeware,0.006931398020833336,0.000357221359908839,0.0059999,0.00744359
Effect.AI,0.02755192317708333,0.001092956285016888,0.02527862,0.02993342
Eight Hours,0.016150672552083332,0.001733220187303895,0.01282405,0.01844492
Einsteinium,0.0434053775,0.0006904282003857811,0.04198441,0.04491826
Elastos,1.528541666666664,0.030749083046530644,1.46,1.6
Electra,0.00017710113636363646,7.2101311946562744e-06,0.00016086,0.00019135
Electroneum,0.004487029166666665,0.0001783232057654994,0.00424649,0.00493801
Elrond,7.408177083333324,0.15125412856926923,7.21,7.74
Empty Set Dollar,0.9594925208333337,0.044502836321982195,0.8781959999999999,1.18
Energi,1.5365104166666663,0.09399125444352463,1.32,1.71
Energy Web Token,5.895625,0.2514078162117417,5.38,6.31
Enigma,0.33950784375000004,0.11133012959566234,0.069926,0.47188599999999997
Enjin Coin,0.12150717708333336,0.004128100204491214,0.11549200000000001,0.12888
Ergo,0.41353220833333343,0.016697116263178734,0.38466999999999996,0.490072
Eterbase Utility Token,0.024217499999999993,0.0005432725456418451,0.0234512,0.02460065
Ethereum,385.3668229166665,7.385107187976407,372.73,402.09
Ethereum Classic,4.941875000000004,0.15733255871374638,4.7,5.25
Etherisc DIP Token,0.08806635937500001,0.004062100565753999,0.07347999999999999,0.098025
Everex,0.23023220833333347,0.0034910376498399325,0.223453,0.23659299999999997
FIO Protocol,0.07304905208333337,0.0017890440242859854,0.06993300000000001,0.075802
FOAM,0.01888826088541664,0.001062005586097035,0.01655961,0.02105211
FTX Token,3.5118750000000087,0.0746203304554294,3.41,3.67
FUSION,0.2455537552083332,0.014651033914429075,0.229692,0.283632
Factom,0.8364773645833331,0.04062908887340613,0.742805,0.9783280000000001
Fantom,0.01584670947916667,0.0007536627272582724,0.01462467,0.01718489
Ferrum Network,0.04072307611111111,0.0003783165196613714,0.04001381,0.04133232
Fetch.ai,0.041052563020833356,0.0025988218556123946,0.03766524,0.04597634
Filecoin,29.506510416666682,0.9830584872832955,28.14,31.84
First Blood,0.10010207812499994,0.007251052482489155,0.078191,0.11808199999999999
Force Protocol,0.024700146302083333,0.001538745801161805,0.02251902,0.02729102
FunFair,0.0032183864583333337,4.276607613540434e-05,0.0031364,0.00330664
GXChain,0.34081812499999997,0.015443060787176869,0.317129,0.364034
Gas,1.1922395833333337,0.03343642707172592,1.14,1.24
GateToken,0.42978723437500005,0.016316263317029712,0.40225,0.45762200000000003
Gemini Dollar,0.9950199583333328,0.0070968915323779734,0.980211,1.01
Genesis Vision,1.0789743589743586,0.025101857104668952,1.04,1.11
Gifto,0.009788812790697678,0.0008312799906431213,0.00503956,0.01090015
Gnosis,48.52229166666665,1.206856484496408,46.82,52.42
GoChain,0.005505246614583334,0.0001840552754143445,0.00518124,0.00588647
Golem,0.07646681770833332,0.002154711881250745,0.07175,0.080299
Gridcoin,0.010669413877551019,8.94616470566461e-05,0.01023686,0.01086241
Grin,0.2393316822916666,0.009809031838595212,0.222065,0.254081
Groestlcoin,0.16701061458333324,0.0023724088819241304,0.163698,0.180088
HUNT,0.044208209236641226,0.001124973050076255,0.04144604,0.046386000000000004
HUSD,0.9987651562499997,0.0016675711360487353,0.989928,1.0
Hacken Token,0.02397266,,0.02397266,0.02397266
Handshake,0.0909024375,0.0028986496686961866,0.085757,0.097148
Harmony,0.0043963203125,0.00023123520357565863,0.00403638,0.00485593
Harvest Finance,102.28947916666671,4.0465055365284455,91.79,110.52
Hashgard,0.00021091421874999997,3.6938873256955873e-06,0.00020223,0.00021919
Haven,1.725989583333334,0.07904574787689128,1.54,1.86
Hedera Hashgraph,0.029109363593749996,0.0004403439744229234,0.02841948,0.03033553
Hegic,0.11579370312499997,0.008744606038883511,0.097397,0.135524
Helium,0.7705072187500002,0.029669257308178543,0.7204510000000001,0.824634
Hive,0.1103754895833333,0.003422353981510402,0.105325,0.11792899999999999
Holo,0.0004532769270833333,7.068212999787269e-06,0.00043081,0.00047888
Horizen,5.506770833333341,0.053593286906068155,5.41,5.64
Huobi BTC,11209.020000000013,0.0,11209.02,11209.02
Huobi Token,3.7878125000000025,0.21077867663395308,3.52,4.16
Hxro,0.22029888541666662,0.006209602110782657,0.20980500000000002,0.232979
Hycon,0.0023533994270833335,0.00014194430081997702,0.0021789,0.00277099
HyperCash,0.8953099895833323,0.026599918460487888,0.8398610000000001,0.9471120000000001
Hyperion,0.11196760416666668,0.003034117731390904,0.105128,0.117796
Hyprr (Howdoo),0.021943001927083334,0.0005607360450326766,0.02024147,0.02289905
I/O Coin,1.0125732720588236,0.40153946447012534,0.11435899999999999,1.81
ICON,0.32287678125,0.008515865099429875,0.309685,0.34122199999999997
IDEX,0.04480404354166664,0.0016929713364254165,0.0416977,0.04712783
INSTAR,0.04755083734375002,0.002584801982233018,0.04152674,0.050776999999999996
IONChain,0.011918600526315788,0.0012710172383483072,0.01088596,0.02371666
IOST,0.004642243281249997,0.0001909994380687552,0.00435744,0.0050018
IOTA,0.2457848958333334,0.005990458085393955,0.23719099999999999,0.25721
IQeon,1.7245312500000025,0.015878763931082323,1.69,1.76
IRISnet,0.0447542303125,0.002189684283765972,0.04186465,0.04911382
Ignis,0.021250339375,0.0003119810983360704,0.02073099,0.02183098
Infinitecoin,5.968661290322579e-05,8.092233058957612e-06,4.047e-05,7.457e-05
Injective Protocol,0.7196367083333337,0.03346672642225909,0.657401,0.77885
IoT Chain,0.0787165052083333,0.003958523935593168,0.072922,0.08512
IoTeX,0.0071995639583333345,0.00014208073557276776,0.006961,0.00751886
JUST,0.020059610104166663,0.0014003097846435849,0.01836807,0.02263632
Kadena,0.1651331927083333,0.005640937196032241,0.15446600000000002,0.179503
KardiaChain,0.012106720781249997,0.0005245312283966179,0.01118648,0.012858600000000001
Kava,1.4987499999999994,0.07841692839996918,1.34,1.64
Keep Network,0.25133056770833356,0.022314800267997623,0.233217,0.35652399999999995
Keep3rV1,194.02328125,20.84091332534691,154.87,229.0
Kleros,0.05671612265625003,0.005439301238725981,0.04450331,0.061826
Komodo,0.4259723645833334,0.009640194565957919,0.41101099999999996,0.44636499999999996
KuCoin Shares,0.8386438125000003,0.009464284073965813,0.8246379999999999,0.853168
Kulupu,0.16203345833333327,0.010378384051818975,0.14417,0.188804
Kusama,29.931302083333335,1.141398917740733,27.79,32.62
Kyber Network,0.762491109375,0.023136767341148667,0.73036,0.803752
LBRY Credits,0.019295584479166676,0.00043792558832724877,0.01859651,0.02036882
